id,name,co_code,state_id/id,country_id/id
76520,PALMIRA,76520,base.state_co_24,base.co
76563,PRADERA,76563,base.state_co_24,base.co
76606,RESTREPO,76606,base.state_co_24,base.co
76616,RIOFRÍO,76616,base.state_co_24,base.co
76622,ROLDANILLO,76622,base.state_co_24,base.co
76670,SAN PEDRO,76670,base.state_co_24,base.co
76736,SEVILLA,76736,base.state_co_24,base.co
76823,TORO,76823,base.state_co_24,base.co
76828,TRUJILLO,76828,base.state_co_24,base.co
76834,TULUÁ,76834,base.state_co_24,base.co
76845,ULLOA,76845,base.state_co_24,base.co
76863,VERSALLES,76863,base.state_co_24,base.co
76869,VIJES,76869,base.state_co_24,base.co
76890,YOTOCO,76890,base.state_co_24,base.co
76892,YUMBO,76892,base.state_co_24,base.co
76895,ZARZAL,76895,base.state_co_24,base.co
81001,ARAUCA,81001,base.state_co_25,base.co
81065,ARAUQUITA,81065,base.state_co_25,base.co
81220,CRAVO NORTE,81220,base.state_co_25,base.co
81300,FORTUL,81300,base.state_co_25,base.co
81591,PUERTO RONDÓN,81591,base.state_co_25,base.co
81736,SARAVENA,81736,base.state_co_25,base.co
81794,TAME,81794,base.state_co_25,base.co
85001,YOPAL,85001,base.state_co_26,base.co
85010,AGUAZUL,85010,base.state_co_26,base.co
85015,CHÁMEZA,85015,base.state_co_26,base.co
85125,HATO COROZAL,85125,base.state_co_26,base.co
85136,LA SALINA,85136,base.state_co_26,base.co
85139,MANÍ,85139,base.state_co_26,base.co
85162,MONTERREY,85162,base.state_co_26,base.co
85225,NUNCHÍA,85225,base.state_co_26,base.co
85230,OROCUÉ,85230,base.state_co_26,base.co
85250,PAZ DE ARIPORO,85250,base.state_co_26,base.co
85263,PORE,85263,base.state_co_26,base.co
85279,RECETOR,85279,base.state_co_26,base.co
85300,SABANALARGA,85300,base.state_co_26,base.co
85315,SÁCAMA,85315,base.state_co_26,base.co
85325,SAN LUIS DE PALENQUE,85325,base.state_co_26,base.co
85400,TÁMARA,85400,base.state_co_26,base.co
85410,TAURAMENA,85410,base.state_co_26,base.co
85430,TRINIDAD,85430,base.state_co_26,base.co
85440,VILLANUEVA,85440,base.state_co_26,base.co
86001,MOCOA,86001,base.state_co_27,base.co
86219,COLÓN,86219,base.state_co_27,base.co
86320,ORITO,86320,base.state_co_27,base.co
86568,PUERTO ASÍS,86568,base.state_co_27,base.co
86569,PUERTO CAICEDO,86569,base.state_co_27,base.co
86571,PUERTO GUZMÁN,86571,base.state_co_27,base.co
86573,PUERTO LEGUÍZAMO,86573,base.state_co_27,base.co
86749,SIBUNDOY,86749,base.state_co_27,base.co
86755,SAN FRANCISCO,86755,base.state_co_27,base.co
86757,SAN MIGUEL,86757,base.state_co_27,base.co
86760,SANTIAGO,86760,base.state_co_27,base.co
86865,VALLE DEL GUAMUEZ,86865,base.state_co_27,base.co
86885,VILLAGARZÓN,86885,base.state_co_27,base.co
88001,SAN ANDRÉS,88001,base.state_co_28,base.co
88564,PROVIDENCIA,88564,base.state_co_28,base.co
91001,LETICIA,91001,base.state_co_29,base.co
91263,EL ENCANTO,91263,base.state_co_29,base.co
91405,LA CHORRERA,91405,base.state_co_29,base.co
91407,LA PEDRERA,91407,base.state_co_29,base.co
91430,LA VICTORIA,91430,base.state_co_29,base.co
91460,MIRITÍ – PARANÁ,91460,base.state_co_29,base.co
91530,PUERTO ALEGRÍA,91530,base.state_co_29,base.co
91536,PUERTO ARICA,91536,base.state_co_29,base.co
91540,PUERTO NARIÑO,91540,base.state_co_29,base.co
91669,PUERTO SANTANDER,91669,base.state_co_29,base.co
91798,TARAPACÁ,91798,base.state_co_29,base.co
94001,INÍRIDA,94001,base.state_co_30,base.co
94343,BARRANCOMINAS,94343,base.state_co_30,base.co
94663,MAPIRIPANA,94663,base.state_co_30,base.co
94883,SAN FELIPE,94883,base.state_co_30,base.co
94884,PUERTO COLOMBIA,94884,base.state_co_30,base.co
94885,LA GUADALUPE,94885,base.state_co_30,base.co
94886,CACAHUAL,94886,base.state_co_30,base.co
94887,PANA PANA,94887,base.state_co_30,base.co
94888,MORICHAL NUEVO,94888,base.state_co_30,base.co
95001,SAN JOSÉ DEL GUAVIARE,95001,base.state_co_31,base.co
95015,CALAMAR,95015,base.state_co_31,base.co
95025,EL RETORNO,95025,base.state_co_31,base.co
95200,MIRAFLORES,95200,base.state_co_31,base.co
97001,MITÚ,97001,base.state_co_32,base.co
97161,CARURÚ,97161,base.state_co_32,base.co
97511,PACOA,97511,base.state_co_32,base.co
97666,TARAIRA,97666,base.state_co_32,base.co
97777,PAPUNAHUA,97777,base.state_co_32,base.co
97889,YAVARATÉ,97889,base.state_co_32,base.co
99001,PUERTO CARREÑO,99001,base.state_co_33,base.co
99524,LA PRIMAVERA,99524,base.state_co_33,base.co
99624,SANTA ROSALÍA,99624,base.state_co_33,base.co
99773,CUMARIBO,99773,base.state_co_33,base.co
